sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YMR194C-A	71	62	79	21	12	19	36	23	20
YMR195W	2781	2197	2370	406	197	230	185	136	171
YMR196W	3119	2561	2650	46	47	49	92	77	110
YMR197C	1189	954	957	127	128	159	195	139	173
YMR198W	405	325	326	19	8	20	29	21	32
YMR199W	518	414	468	31	39	34	23	20	33
YMR200W	1570	1366	1454	28	32	26	62	42	73
YMR201C	342	319	295	26	37	47	46	37	47
RNA170	10	8	9	0	2	0	0	3	3
YMR202W	1881	1759	1831	90	78	141	108	67	83
YMR203W	2448	2240	2118	74	56	68	76	62	70
YMR204C	212	158	152	8	11	8	6	9	12
YMR205C	9655	9076	9347	242	240	266	249	283	289
YMR206W	352	278	281	14	12	17	23	13	18
YMR207C	496	447	434	15	18	11	33	23	38
YMR208W	858	699	728	29	27	17	21	27	27
YMR209C	460	412	454	56	40	78	101	57	79
YMR210W	721	602	595	12	18	20	33	21	30
YMR211W	535	479	506	13	13	20	14	12	14
YMR212C	1287	1208	1187	37	32	43	65	36	67
YMR213W	534	437	456	41	26	31	46	21	30
YMR214W	665	626	655	52	68	58	80	74	78
YMR215W	1436	1354	1340	23	23	18	26	11	20
YMR216C	1111	942	1018	40	48	58	48	49	58
YMR217W	8808	7919	7565	208	191	207	208	187	202
YMR218C	672	600	656	40	34	31	63	54	91
YMR219W	905	790	897	130	99	186	208	126	248
YMR220W	1186	1033	1053	35	45	41	46	33	35
YMR221C	970	854	924	16	21	26	20	14	17
YMR222C	567	512	436	51	41	44	44	24	27
YMR223W	475	421	422	19	10	18	14	10	19
YMR224C	354	324	348	13	13	12	14	13	18
YMR225C	338	358	317	50	54	57	50	42	58
YMR226C	2105	1960	1823	95	114	112	111	80	107
YMR227C	467	438	421	34	37	39	60	57	79
YMR228W	195	154	167	11	8	11	9	10	16
YMR229C	1835	2109	1829	127	102	154	281	207	416
YMR230W	6177	5904	5685	258	328	311	361	311	328
YMR230W-A	20	14	16	0	0	0	0	0	0
YMR231W	608	589	584	9	2	14	14	12	21
YMR232W	84	70	58	6	2	3	3	2	6
YMR233W	257	230	238	54	60	64	79	53	61
YMR234W	542	483	370	11	7	12	28	20	24
YMR235C	2823	2560	2517	92	56	75	198	118	248
YMR236W	819	747	718	57	55	60	59	46	47
YMR237W	1522	1484	1459	65	71	83	97	67	86
YMR238W	996	870	776	19	18	17	27	16	25
tR(UCU)M1	1	0	0	0	0	0	0	0	0
YMR239C	586	550	536	99	86	73	124	67	105
YMR240C	417	360	396	42	29	30	51	38	62
YMR241W	780	735	765	16	20	21	31	26	31
YMR242C	10296	9465	9553	441	473	477	457	376	427
YMR242W-A	0	1	0	0	1	0	0	0	0
YMR243C	2952	2886	2940	68	89	81	59	55	74
YMR244W	10	7	10	1	0	0	0	1	0
YMR244C-A	265	234	235	68	117	112	131	95	109
YMR245W	28	22	16	7	7	3	2	0	1
YMR246W	4799	4564	4266	108	101	111	137	118	165
snR86	1122	1080	961	271	332	307	688	554	892
YMR247C	825	766	768	27	36	36	33	32	41
tA(AGC)M2	0	0	0	0	0	0	0	0	0
YMR247W-A	0	0	0	0	0	0	0	0	0
YMR250W	3972	3086	3278	32	32	44	52	41	56
YMR251W	129	152	110	39	43	38	42	28	33
YMR251W-A	7292	6383	6303	182	251	160	290	231	222
YMR252C	285	273	263	32	23	39	17	11	20
YMR253C	556	462	473	35	36	53	57	38	42
YMR254C	4	0	1	8	6	7	4	3	1
YMR255W	906	764	688	90	109	126	170	141	138
YMR256C	521	445	510	26	27	43	28	29	28
YMR257C	245	213	191	18	10	7	14	17	7
YMR258C	1128	966	938	29	35	24	40	31	36
YMR259C	891	859	865	35	30	52	48	32	54
YMR260C	3891	3238	3274	199	242	221	286	236	273
YMR261C	3266	2850	2915	36	41	45	49	44	54
YMR262W	937	711	776	44	51	52	65	44	50
YMR263W	438	384	373	34	42	36	57	37	45
YMR264W	722	589	634	50	51	54	56	34	48
YMR265C	790	755	723	71	56	83	88	63	90
YMR266W	2233	2044	2092	94	91	112	92	83	104
YMR267W	753	668	642	26	34	31	48	43	49
YMR268C	215	178	178	17	12	12	16	11	21
YMR269W	407	347	324	269	324	298	283	278	297
YMR270C	570	441	457	24	27	37	43	34	48
YMR271C	221	195	196	7	6	16	12	5	13
tQ(CUG)M	0	0	0	1	1	2	1	0	0
YMR272C	1707	1629	1646	26	24	36	37	34	37
YMR272W-A	0	0	0	0	0	0	0	0	0
YMR272W-B	0	0	0	0	0	0	0	0	0
YMR273C	456	319	322	49	47	60	75	66	96
YMR274C	257	228	221	8	14	10	7	5	4
YMR275C	724	581	630	25	14	21	21	14	40
YMR276W	2023	1441	1242	55	81	68	88	67	76
YMR277W	1054	957	903	53	42	67	62	55	77
YMR278W	768	629	773	22	10	13	16	12	18
YMR279C	10	10	4	0	0	0	0	1	0
YMR280C	585	461	476	29	19	22	25	19	36
YMR281W	763	637	699	43	47	34	36	31	38
YMR282C	462	364	388	12	16	18	19	9	22
YMR283C	318	276	338	40	33	50	67	44	64
tY(GUA)M2	0	0	0	0	0	0	1	0	0
YMR284W	517	424	461	83	75	77	91	57	79
YMR285C	822	751	740	48	52	55	54	51	57
YMR286W	449	306	313	56	56	39	95	66	60
YMR287C	355	313	327	20	12	13	20	19	23
YMR288W	408	424	433	10	15	16	17	13	28
YMR289W	610	529	568	24	32	35	50	37	52
YMR290C	2133	1905	1910	64	71	81	134	90	136
YMR290W-A	2	1	2	0	0	0	0	1	0
YMR291W	1434	1244	1164	165	166	197	222	176	235
YMR292W	306	362	334	14	16	11	10	15	9
YMR293C	242	187	216	19	16	22	42	22	31
YMR294W	249	209	212	51	81	70	131	73	113
YMR294W-A	3	2	3	1	0	0	1	0	0
YMR295C	2050	1801	1760	90	106	90	140	87	145
YMR296C	1560	1402	1304	218	170	213	162	153	189
YMR297W	7266	6836	6859	78	82	75	100	83	84
YMR298W	670	649	646	42	61	57	57	46	45
YMR299C	349	331	329	35	23	26	29	21	26
YMR300C	1519	913	851	23	23	34	28	26	42
YMR301C	786	627	670	51	41	51	53	43	51
YMR302C	1252	1049	1077	49	41	46	45	28	45
YMR303C	93	56	62	3	4	2	3	1	1
YMR304W	934	871	857	54	52	59	91	69	89
YMR304C-A	257	285	298	0	1	1	1	2	3
YMR305C	4146	3973	3739	125	117	123	64	74	80
YMR306W	84	83	81	2	1	6	6	3	4
YMR306C-A	9	9	14	2	1	5	3	5	5
YMR307W	14739	14061	14546	155	159	160	165	154	193
YMR307C-A	2	0	0	0	0	0	0	0	0
YMR308C	2454	2325	2381	98	85	118	125	91	139
YMR309C	2566	2511	2436	82	75	96	95	77	128
YMR310C	580	507	445	50	55	180	40	36	53
YMR311C	2021	1751	1769	300	262	339	399	319	362
YMR312W	483	471	470	39	51	57	59	52	58
YMR313C	1091	951	895	12	23	14	19	22	34
YMR314W	2705	2342	2393	161	152	155	152	164	171
YMR315W	2464	2073	2225	73	82	107	108	80	129
YMR315W-A	6	6	5	4	1	2	3	0	2
YMR316W	2340	2095	2010	85	64	83	96	88	102
YMR316C-A	7	4	2	1	1	0	0	0	0
YMR316C-B	99	70	77	0	0	0	0	0	1
YMR317W	33	24	33	7	12	6	3	10	8
YMR318C	3024	2664	2644	71	72	80	99	64	87
YMR319C	1098	1123	1057	118	108	112	108	79	112
YMR320W	183	162	180	2	0	2	3	8	6
YMR321C	0	2	1	0	0	0	0	0	0
YMR322C	2	1	0	0	0	0	0	0	0
YMR323W	3	1	2	0	0	1	0	0	0
YMR324C	0	0	0	0	0	0	0	0	0
YMR325W	0	0	0	0	0	0	0	0	0
YMR326C	0	0	0	0	0	0	0	0	0
YBL113C	136	111	107	4	2	5	4	4	9
YBL113W-A	0	0	0	0	1	0	0	0	0
YBL112C	0	0	0	0	0	0	0	0	0
YBL111C	2	0	0	0	0	0	0	0	0
YBL109W	1	4	4	0	0	0	0	0	1
YBL108C-A	1	0	0	1	2	1	0	1	0
YBL108W	1	1	0	0	1	1	1	0	0
YBL107W-A	1	0	0	0	0	0	0	0	0
tL(UAA)B1	1	0	0	0	0	0	0	1	0
YBL107C	391	345	312	82	90	120	117	88	100
YBL106C	179	158	150	21	13	24	30	25	33
YBL105C	1571	1361	1307	126	123	180	163	123	175
YBL104C	389	352	331	7	7	8	9	8	8
YBL103C	901	761	751	84	84	119	82	68	106
YBL102W	725	634	618	42	43	50	70	41	49
YBL101C	1109	955	963	49	50	76	91	51	73
YBL100W-C	9	1	6	2	3	3	5	1	3
YBL100W-A	0	0	0	0	0	0	0	0	0
YBL100W-B	42	35	37	1	1	2	10	2	5
tF(GAA)B	0	0	0	0	0	0	0	0	0
YBL100C	1	0	0	0	0	0	0	0	0
YBL099W	5421	4523	4719	41	38	35	59	49	62
YBL098W	442	377	369	26	22	24	33	18	26
YBL097W	205	145	166	38	33	42	48	34	57
YBL096C	6	6	5	0	0	0	0	0	0
YBL095W	285	272	277	19	16	17	14	11	13
YBL094C	3	5	10	0	0	0	0	0	0
YBL093C	908	763	779	130	132	131	148	103	147
YBL092W	16625	15616	15018	479	503	554	669	530	586
YBL091C-A	254	229	235	164	141	178	195	151	219
YBL091C	2939	2640	2673	160	208	214	322	280	344
YBL090W	491	391	389	45	43	46	53	31	50
YBL089W	398	338	388	18	19	18	14	17	19
YBL088C	754	704	668	34	34	33	57	31	59
YBL087C	4244	4043	3744	72	96	98	118	83	98
YBL086C	1490	1211	1144	138	99	142	176	74	151
YBL085W	709	593	602	132	147	170	167	129	190
YBL084C	450	391	399	40	22	24	22	20	30
YBL083C	25	31	26	0	0	0	0	0	0
YBL082C	407	400	386	8	6	7	11	4	9
YBL081W	234	174	164	92	81	75	54	57	68
YBL080C	301	251	244	48	43	54	59	49	57
YBL079W	1290	1167	1166	51	63	67	85	73	104
YBL078C	442	428	402	86	76	83	120	89	87
YBL077W	1	1	1	1	0	0	0	0	0
YBL076C	9226	8493	8860	99	155	113	163	153	240
YBL075C	435	351	368	10	9	7	22	13	40
YBL074C	173	130	144	10	10	11	23	15	14
YBL073W	0	0	0	0	0	0	1	0	0
snR56	73	54	61	1	2	0	0	1	3
YBL072C	10334	9635	9514	276	348	393	461	371	463
YBL071C-B	1	5	5	1	1	1	3	2	1
YBL071W-A	224	214	173	68	85	86	88	69	65
YBL071C	1	2	6	0	0	1	0	0	1
YBL070C	2	5	4	0	0	0	0	0	0
YBL069W	932	806	682	44	44	47	79	53	67
YBL068W-A	0	0	0	0	0	0	0	0	0
YBL068W	871	859	831	33	44	41	54	44	45
YBL067C	814	784	733	27	18	29	25	27	40
YBL066C	358	326	283	46	51	45	40	39	40
YBL065W	3	3	2	0	0	0	0	0	0
YBL064C	1806	1535	1455	37	62	45	47	38	48
YBL063W	368	314	337	8	12	14	12	16	20
YBL062W	3	1	3	0	0	0	0	0	0
YBL061C	753	636	606	24	28	27	33	22	31
YBL060W	341	303	330	32	34	35	32	22	39
YBL059C-A	292	282	286	66	78	93	161	105	137
YBL059W	101	96	99	25	20	44	26	23	27
YBL058W	2595	2272	2402	70	56	61	154	121	147
YBL057C	757	667	682	31	39	44	79	55	64
YBL056W	3177	3023	2924	37	50	36	69	54	65
YBL055C	845	863	808	41	44	58	40	31	39
YBL054W	977	859	926	45	59	64	90	57	100
YBL053W	6	1	2	0	0	0	0	0	0
YBL052C	384	324	317	25	20	33	47	37	55
YBL051C	661	513	586	97	115	101	115	111	119
YBL050W	1703	1536	1455	148	142	163	201	122	189
YBL049W	43	40	50	0	0	1	1	3	2
YBL048W	18	18	10	1	0	0	0	1	2
YBL047C	2900	2536	2474	276	198	306	275	184	337
YBL046W	747	662	582	47	61	51	65	47	94
YBL045C	2728	2270	2315	104	79	99	74	44	69
YBL044W	7	5	2	1	6	1	0	0	0
YBL043W	113	81	97	13	9	14	12	7	10
YBL042C	1258	1181	1217	38	49	48	53	32	39
YBL041W	2702	2298	2335	137	140	156	162	142	160
YBL040C	1170	1138	1045	69	78	80	85	80	106
YBL039W-B	163	128	125	15	14	26	18	17	10
YBL039C	2018	2038	2091	115	110	114	121	120	131
YBL039C-A	0	0	0	0	0	0	0	0	0
YBL038W	633	513	470	46	42	44	59	42	53
YBL037W	660	641	553	62	56	84	104	47	76
YBL036C	755	656	628	53	46	62	86	61	96
YBL035C	285	242	177	6	7	11	16	13	12
YBL034C	316	320	311	13	11	14	20	10	25
YBL033C	1061	902	904	56	68	69	86	76	88
YBL032W	1427	1297	1238	124	121	165	180	106	180
YBL031W	223	163	178	41	41	50	36	29	37
YBL030C	3856	3783	3137	235	215	279	235	195	212
YBL029C-A	735	646	684	77	80	92	54	69	66
YBL029W	72	79	51	8	14	9	20	16	19
YBL028C	569	523	505	60	101	99	248	158	189
YBL027W	18590	15398	14949	557	559	633	795	575	741
YBL026W	948	770	794	33	38	41	50	30	37
YBL025W	160	121	155	23	13	27	51	31	45
YBL024W	1851	1814	1811	82	80	124	151	101	168
YBL023C	373	305	317	29	25	34	41	36	42
YBL022C	1651	1477	1467	67	80	92	112	66	95
YBL021C	230	225	230	22	25	32	24	19	31
YBL020W	814	700	755	54	46	67	53	33	61
YBL019W	305	285	311	23	30	30	34	20	34
YBL018C	130	91	90	18	15	25	35	22	24
YBL017C	2226	2067	2156	111	90	102	150	116	187
YBL016W	671	542	562	36	44	56	35	44	37
YBL015W	1477	1194	1062	31	20	32	33	25	28
tI(AAU)B	0	0	0	0	0	0	0	0	0
tG(GCC)B	0	0	0	0	0	0	0	0	0
YBL014C	313	356	308	25	26	32	37	27	35
YBL013W	33	45	57	13	5	20	18	14	17
YBL012C	0	0	0	0	0	0	0	0	0
YBL011W	1447	1231	1071	50	45	81	84	88	105
YBL010C	217	177	196	23	27	23	39	23	32
YBL009W	548	444	392	11	11	15	18	7	11
YBL008W-A	1	0	0	0	0	1	1	1	1
YBL008W	243	241	243	52	47	68	74	54	66
YBL007C	2671	2271	2271	54	52	71	118	69	145
YBL006C	809	678	732	70	79	70	59	72	64
YBL006W-A	5	4	7	2	0	3	1	2	0
YBL005W	482	455	477	53	53	53	41	37	41
YBL005W-B	355	301	345	6	9	14	24	29	45
YBL005W-A	0	0	0	0	0	0	0	0	0
tS(AGA)B	0	0	0	0	0	0	0	0	0
YBL004W	1656	1719	1663	112	110	131	188	139	249
YBL003C	5108	4409	4288	212	229	191	270	220	231
YBL002W	5485	5339	5250	216	203	225	332	238	334
YBL001C	1108	1041	923	98	116	137	198	138	172
YBR001C	1450	1235	1260	59	54	67	55	51	50
YBR002C	478	368	357	62	47	68	75	56	75
YBR003W	1085	923	965	33	35	45	38	28	40
YBR004C	1151	1045	1055	30	31	38	27	28	32
YBR005W	1343	1169	1179	42	42	28	39	29	37
YBR006W	998	952	928	56	63	68	101	53	92
YBR007C	370	294	329	40	45	54	52	41	40
YBR008C	436	360	310	18	17	23	14	13	11
YBR009C	5578	5065	4799	182	227	211	259	208	228
YBR010W	5475	4912	4419	62	92	70	99	93	92
YBR011C	10912	10454	9998	379	321	442	380	296	368
YBR012C	58	47	61	0	1	2	1	0	1
YBR012W-B	38	39	36	3	8	5	7	6	7
YBR012W-A	0	0	0	0	0	0	0	0	0
YBR013C	128	107	117	6	7	5	4	4	9
tT(AGU)B	1	2	0	0	0	0	0	0	0
YBR014C	638	529	594	82	89	137	104	97	113
YBR015C	2125	1933	1786	68	64	89	135	92	128
YBR016W	1224	904	879	206	177	322	201	179	188
YBR017C	1432	1354	1414	89	53	84	107	63	124
YBR018C	70	68	78	10	8	9	5	3	2
YBR019C	14	19	13	2	1	3	3	2	0
YBR020W	105	94	87	0	1	1	1	1	1
YBR021W	232	211	191	11	7	10	5	3	6
YBR022W	290	254	262	33	42	43	44	31	37
YBR023C	1217	1022	1090	52	42	54	65	47	78
YBR024W	415	368	352	20	16	16	25	8	20
YBR025C	7670	7457	7532	179	216	239	296	214	286
YBR026C	1372	1259	1250	29	39	33	40	33	36
YBR027C	11	8	13	0	1	1	0	0	0
YBR028C	393	346	375	69	67	68	87	54	77
YBR029C	816	708	657	19	16	18	13	11	15
YBR030W	563	527	531	19	28	33	45	23	35
YBR031W	14791	14805	14685	135	163	169	173	142	164
YBR032W	10	6	5	0	0	0	0	0	0
YBR033W	84	66	57	20	13	18	23	13	15
YBR034C	1036	907	855	39	41	26	55	37	63
YBR035C	1776	1677	1711	36	39	55	44	46	48
snR161	20	28	20	6	2	9	8	3	5
YBR036C	2398	2125	2102	35	34	24	36	21	39
YBR037C	586	517	507	44	44	70	76	59	87
YBR038W	761	611	583	123	114	109	66	70	66
YBR039W	1915	1634	1748	111	129	127	164	140	159
YBR040W	4	13	10	0	0	0	0	0	0
YBR041W	964	998	1062	13	12	13	25	14	26
YBR042C	384	361	392	8	8	13	16	10	11
YBR043C	1077	890	965	53	34	62	70	68	70
YBR044C	576	481	515	61	66	76	65	43	50
tV(UAC)B	0	0	0	0	1	0	0	0	0
YBR045C	146	132	137	7	7	9	8	5	13
YBR046C	1367	1125	1132	45	60	94	84	64	75
YBR047W	499	450	436	53	62	58	89	62	62
YBR048W	8761	7597	6490	960	1004	1448	1359	882	1250
YBR049C	1071	872	948	35	40	33	77	46	75
YBR050C	458	362	425	36	49	51	53	30	37
YBR051W	11	9	1	0	0	0	1	0	0
YBR052C	2358	2062	2033	57	51	52	84	55	76
YBR053C	1143	1080	1121	65	54	66	105	58	91
YBR054W	1264	1445	1496	41	45	48	42	37	57
YBR055C	751	628	667	44	60	88	76	55	71
tL(UAA)B2	1	0	0	0	0	0	1	0	1
YBR056W	2108	1869	2055	32	41	29	47	33	38
tQ(UUG)B	0	1	2	0	0	0	0	1	0
YBR056W-A	345	353	290	23	11	20	30	15	20
YBR056C-B	2	2	2	2	3	2	2	1	2
YBR057C	843	777	698	34	32	32	22	25	29
YBR058C	1343	1168	1193	21	28	35	36	24	30
YBR058C-A	737	567	601	44	61	61	99	68	93
YBR059C	1297	967	1142	97	103	107	150	97	161
YBR060C	455	490	505	72	73	98	88	72	70
YBR061C	590	577	525	39	49	50	43	39	66
YBR062C	510	470	437	28	32	33	37	29	50
YBR063C	253	227	265	1	1	2	6	3	7
YBR064W	0	1	1	0	0	0	0	0	0
YBR065C	251	235	251	26	46	43	44	39	51
YBR066C	760	664	581	43	64	59	87	64	65
YBR067C	3231	3089	2774	447	296	415	218	211	201
YBR068C	8959	7766	8017	209	211	276	395	267	406
YBR069C	3135	2775	2791	39	55	33	62	43	49
YBR070C	265	290	271	19	16	17	23	17	20
YBR071W	467	422	432	69	55	109	92	60	71
YBR072W	787	942	881	45	35	60	63	34	46
YBR072C-A	7	3	7	2	1	3	3	2	1
YBR073W	943	857	866	73	70	71	72	69	67
YBR074W	883	827	841	89	81	95	110	81	113
YBR076W	32	25	22	7	7	9	2	0	0
YBR076C-A	122	135	125	11	7	8	10	3	5
YBR077C	615	484	481	29	32	41	46	30	41
YBR078W	7439	6866	6491	116	137	121	100	98	128
YBR079C	6774	6162	6101	72	82	75	156	106	200
YBR080C	1830	1629	1777	75	62	100	120	78	121
YBR081C	796	748	796	79	72	114	108	90	123
tR(UCU)B	0	0	0	0	0	0	0	0	0
tD(GUC)B	0	0	0	0	0	0	0	1	0
YBR082C	4636	4092	4272	775	758	933	731	678	681
YBR083W	1205	974	975	102	71	109	144	80	116
YBR084W	3407	3405	3451	76	70	90	110	111	117
YBR084C-A	13657	12481	12351	488	548	660	736	483	714
YBR085W	63	69	56	0	1	2	7	3	6
YBR085C-A	2937	2558	2477	65	86	92	111	78	83
YBR086C	2691	2291	2588	41	38	53	55	43	56
YBR087W	809	746	743	16	11	8	14	11	9
YBR088C	371	360	318	10	14	21	25	16	28
YBR089W	0	3	4	0	0	0	0	0	0
YBR089C-A	860	612	701	39	29	43	55	32	55
YBR090C	171	184	181	39	44	49	73	57	60
YBR091C	173	164	164	19	10	12	10	9	11
YBR092C	1292	1270	1298	29	25	39	25	25	43
YBR093C	338	301	323	2	2	2	3	2	4
YBR094W	617	597	645	19	21	18	21	17	32
YBR095C	564	480	458	35	38	43	47	35	50
YBR096W	859	785	763	8	14	5	23	13	14
YBR097W	449	423	441	23	15	19	29	15	29
YBR098W	250	216	211	21	21	43	32	24	31
YBR099C	47	51	49	0	1	0	0	0	0
YBR101C	2564	2362	2354	55	57	63	79	55	88
YBR102C	593	518	532	64	65	67	77	60	78
YBR103W	510	459	450	15	20	20	31	21	31
YBR103C-A	0	0	0	0	1	0	1	0	0
YBR104W	411	399	458	24	34	36	61	44	70
YBR105C	2118	1837	1899	179	138	177	166	108	148
YBR106W	3371	3175	3069	73	109	102	162	136	117
YBR107C	277	252	240	24	19	31	18	13	19
YBR108W	597	538	528	104	91	98	136	96	134
YBR109C	2639	2402	2494	121	120	140	167	127	155
YBR109W-A	28	33	40	0	2	1	2	1	2
YBR110W	915	821	839	51	56	63	108	66	95
YBR111C	1777	1663	1579	112	130	119	184	123	183
YBR111W-A	483	445	427	39	52	49	69	52	55
YBR112C	1720	1313	1036	119	96	128	212	129	249
YBR113W	0	0	0	3	2	1	1	1	1
YBR114W	847	706	590	175	189	251	246	173	222
YBR115C	2112	2080	2052	103	100	136	113	75	137
YBR116C	3	7	10	0	0	0	0	0	0
YBR117C	123	105	97	0	1	1	3	0	5
YBR118W	23530	22823	20120	376	461	460	740	534	664
YBR119W	787	630	674	57	64	67	46	38	68
YBR120C	374	289	276	48	36	51	77	47	60
YBR121C	7431	6758	7147	390	462	439	613	454	567
YBR121C-A	0	0	0	0	0	0	0	0	0
YBR122C	903	786	745	256	263	293	372	280	368
YBR123C	585	536	513	21	35	30	46	32	45
YBR124W	4	1	5	1	0	0	0	0	0
YBR125C	712	636	635	46	45	67	72	42	76
YBR126C	12444	10774	10750	215	212	255	411	312	480
YBR126W-A	1176	983	970	24	32	22	32	29	24
YBR126W-B	253	231	210	0	0	0	0	0	1
YBR127C	7896	7453	7535	320	354	393	428	350	449
YBR128C	206	153	185	12	4	9	18	21	19
YBR129C	610	535	518	7	13	8	6	11	13
YBR130C	875	737	776	56	52	73	85	65	74
YBR131W	228	222	211	11	10	10	34	17	31
YBR131C-A	0	0	0	0	0	0	0	0	0
YBR132C	934	811	699	12	15	10	27	5	17
YBR133C	749	656	644	43	35	35	45	29	39
YBR134W	1	1	0	2	0	4	7	4	5
YBR135W	328	291	298	66	57	61	86	50	82
YBR136W	359	370	395	23	23	28	34	17	24
YBR137W	601	511	504	21	22	20	26	20	22
YBR138C	365	279	265	12	11	12	19	8	17
YBR139W	2034	1683	1771	96	85	91	99	101	90
YBR140C	1507	1397	1432	59	44	64	94	59	105
YBR141C	243	267	194	23	25	34	46	32	45
YBR141W-A	26	21	26	13	8	5	7	6	6
YBR142W	1699	1650	1793	48	66	64	107	80	98
YBR143C	5632	5078	5095	198	197	217	296	236	352
YBR144C	20	19	24	9	4	8	11	5	4
YBR145W	1597	1521	1526	40	27	26	32	22	32
YBR146W	943	801	768	70	81	82	121	104	105
YBR147W	573	485	582	80	80	106	133	63	123
YBR148W	50	45	41	9	3	7	5	7	8
YBR149W	4592	4014	4137	76	114	86	103	73	92
YBR150C	796	705	680	33	32	22	49	36	53
YBR151W	1761	1554	1620	102	94	126	148	115	128
YBR152W	170	140	149	20	32	41	24	19	29
YBR153W	340	330	318	10	12	16	19	11	11
YBR154C	1633	1449	1386	86	96	112	161	107	158
YBR155W	687	590	474	48	50	54	66	50	52
YBR156C	242	239	246	54	38	65	84	45	50
YBR157C	259	234	257	41	41	41	34	28	43
YBR158W	2271	2141	2108	91	67	77	116	85	101
YBR159W	1610	1519	1590	40	30	35	44	41	44
YBR160W	618	551	572	24	23	27	39	18	20
YBR161W	429	358	295	25	30	31	37	25	33
YBR162C	8477	7811	7770	59	77	52	92	61	81
YBR162W-A	703	584	602	153	164	187	297	209	246
YBR163W	589	500	490	70	58	76	55	54	44
YBR164C	854	809	793	33	39	31	45	32	48
YBR165W	472	398	423	27	30	40	36	22	40
YBR166C	1067	1000	986	73	59	59	72	68	98
YBR167C	276	241	230	29	28	31	39	27	25
YBR168W	343	298	295	11	14	7	7	13	9
YBR169C	1927	1731	1797	66	67	95	113	72	126
YBR170C	1083	972	966	38	48	65	63	55	55
YBR171W	950	850	817	155	176	192	233	178	248
YBR172C	1346	1214	1170	29	30	32	44	55	63
YBR173C	1154	1026	1107	123	100	101	111	104	99
YBR174C	5	1	3	0	0	0	0	0	0
YBR175W	313	281	256	12	10	6	9	12	20
YBR176W	297	252	232	1	2	5	3	2	4
YBR177C	1569	1450	1455	32	34	27	39	23	47
YBR178W	1	0	2	0	0	1	0	0	1
YBR179C	717	652	698	54	36	48	54	39	53
YBR180W	5	7	8	0	0	0	0	0	0
YBR181C	5274	4858	4866	371	434	493	458	403	436
YBR182C	204	171	151	6	4	6	3	2	8
YBR182C-A	17	10	11	2	0	1	0	0	0
YBR183W	1089	987	988	36	41	40	51	46	48
YBR184W	46	49	48	8	10	8	22	5	22
YBR185C	466	418	436	8	11	13	15	6	14
YBR186W	11	10	14	3	2	3	3	3	3
YBR187W	1487	1412	1511	30	33	26	36	22	46
YBR188C	267	215	214	47	37	39	27	19	26
YBR189W	22161	20594	19470	413	455	451	439	370	443
YBR190W	24	13	15	4	5	6	9	11	12
YBR191W	10606	10046	9900	355	384	388	353	338	368
YBR191W-A	9	17	16	6	7	3	7	4	2
YBR192W	551	467	469	16	17	15	22	18	20
YBR193C	549	448	452	60	38	69	71	41	62
YBR194W	207	182	160	23	21	30	21	21	13
YBR195C	231	189	251	44	55	65	56	33	56
YBR196C	17119	16557	17252	121	105	148	161	127	156
YBR196C-A	16	11	18	0	0	0	0	1	0
YBR196C-B	22	19	19	1	2	1	0	0	0
YBR197C	387	332	399	43	36	55	59	38	47
YBR198C	1138	1019	766	125	102	129	110	101	116
YBR199W	2484	2262	2247	135	125	141	178	106	156
YBR200W	703	611	637	14	20	18	24	17	26
YBR200W-A	0	0	0	0	0	0	0	0	0
YBR201W	295	264	270	52	50	52	68	53	67
YBR201C-A	134	113	117	15	17	20	20	15	15
YBR202W	660	565	550	26	20	36	25	24	35
YBR203W	636	503	536	26	31	31	27	14	24
YBR204C	655	562	559	10	10	13	29	19	21
YBR205W	1059	936	915	43	43	44	64	42	60
YBR206W	122	122	90	12	9	9	13	10	12
YBR207W	1039	1026	1015	32	36	31	43	20	38
YBR208C	1014	903	932	74	69	70	65	50	64
YBR209W	0	1	0	0	0	0	0	0	1
tC(GCA)B	0	0	0	0	0	0	0	0	0
tE(UUC)B	0	0	0	0	0	0	0	0	0
YBR210W	325	294	315	30	39	52	35	31	36
YBR211C	613	520	524	36	21	25	22	26	46
YBR212W	1706	1383	1344	60	53	54	37	38	52
YBR213W	53	44	28	22	17	32	24	6	20
YBR214W	3350	2740	2325	115	103	160	125	102	115
YBR215W	699	589	580	65	59	68	28	43	42
YBR216C	938	861	840	32	45	45	81	49	69
YBR217W	236	248	217	41	34	61	66	49	55
YBR218C	5365	4755	4583	60	80	81	130	125	155
YBR219C	1	2	3	3	3	3	4	3	1
YBR220C	656	631	605	6	25	14	15	16	18
YBR221C	5165	4793	4860	55	51	82	78	66	96
YBR221W-A	1	1	1	0	0	0	0	0	0
YBR222C	2422	2266	2344	28	23	44	49	32	46
YBR223C	311	257	244	87	80	121	157	95	124
YBR223W-A	2	0	0	0	0	0	0	0	0
YBR224W	20	21	16	1	2	1	1	7	1
YBR225W	641	518	560	22	27	36	34	25	37
YBR226C	2	3	1	0	0	0	0	0	0
YBR227C	454	471	476	23	22	26	43	23	35
YBR228W	434	361	376	27	30	29	38	18	35
